Site_ID,Chr,Coordinate,Weight
S02176,chr1,209763071,1
S02177,chr1,209775599,1
S02178,chr1,209966017,1
S02179,chr1,210159474,1
S02180,chr1,210233008,1
S02181,chr1,210233010,1
S02182,chr1,211361083,1
S02183,chr1,211361161,1
S02184,chr1,211372129,1
S02185,chr1,212101083,1
S02186,chr1,212356621,1
S02187,chr1,212357284,1
S02188,chr1,212445831,1
S02189,chr1,212615258,1
S02190,chr1,212791985,1
S02191,chr1,212791987,1
S02192,chr1,212815016,1
S02193,chr1,212950737,1
S02194,chr1,212974070,1
S02195,chr1,213051507,1
S02196,chr1,213104456,1
S02197,chr1,214318139,1
S02198,chr1,214330163,1
S02199,chr1,214639921,1
S02200,chr1,215086371,1
S02201,chr1,217867023,1
S02202,chr1,218305023,1
S02203,chr1,218305028,1
S02204,chr1,218347043,1
S02205,chr1,220094487,1
S02206,chr1,220653348,1
S02207,chr1,220787223,1
S02208,chr1,220791485,1
S02209,chr1,220881377,1
S02210,chr1,220882158,1
S02211,chr1,220884190,1
S02212,chr1,222650295,1
S02213,chr1,222654296,1
S02214,chr1,222659454,1
S02215,chr1,222659624,1
S02216,chr1,223712326,1
S02217,chr1,223712328,1
S02218,chr1,223712876,1
S02219,chr1,223747162,1
S02220,chr1,223747165,1
S02221,chr1,223749127,1
S02222,chr1,223752954,1
S02223,chr1,223757384,1
S02224,chr1,223762188,1
S02225,chr1,223764207,1
S02226,chr1,223769842,1
S02227,chr1,224356993,1
S02228,chr1,224365990,1
S02229,chr1,224617255,1
S02230,chr1,224681025,1
S02231,chr1,224929519,1
S02232,chr1,224929833,1
S02233,chr1,224968873,1
S02234,chr1,225097235,1
S02235,chr1,225152700,1
S02236,chr1,225265367,1
S02237,chr1,225360891,1
S02238,chr1,225388487,1
S02239,chr1,225388490,1
S02240,chr1,225783303,1
S02241,chr1,225810169,1
S02242,chr1,225810407,1
S02243,chr1,225828912,1
S02244,chr1,225838885,1
S02245,chr1,225839832,1
S02246,chr1,225840033,1
S02247,chr1,225842360,1
S02248,chr1,225844622,1
S02249,chr1,226871408,1
S02250,chr1,226875365,1
S02251,chr1,226875547,1
S02252,chr1,226908687,1
S02253,chr1,226909705,1
S02254,chr1,226917658,1
S02255,chr1,226965409,1
S02256,chr1,226965414,1
S02257,chr1,226965733,1
S02258,chr1,226984232,1
S02259,chr1,227563723,1
S02260,chr1,227582517,1
S02261,chr1,227815860,1
S02262,chr1,227845956,1
S02263,chr1,228022669,1
S02264,chr1,228058981,1
S02265,chr1,228083373,1
S02266,chr1,228083379,1
S02267,chr1,228097585,1
S02268,chr1,228140362,1
S02269,chr1,228145653,1
S02270,chr1,228146935,1
S02271,chr1,228148237,1
S02272,chr1,228166155,1
S02273,chr1,228175123,1
S02274,chr1,228212768,1
S02275,chr1,228212770,1
S02276,chr1,228214432,1
S02277,chr1,228215826,1
S02278,chr1,228216421,1
S02279,chr1,228274838,1
S02280,chr1,228275763,1
S02281,chr1,228276445,1
S02282,chr1,228276452,1
S02283,chr1,228276715,1
S02284,chr1,228276720,1
S02285,chr1,228277162,1
S02286,chr1,228277507,1
S02287,chr1,228277670,1
S02288,chr1,228280179,1
S02289,chr1,228280181,1
S02290,chr1,228280442,1
S02291,chr1,228280795,1
S02292,chr1,228281928,1
S02293,chr1,228286080,1
S02294,chr1,228287694,1
S02295,chr1,228287696,1
S02296,chr1,228288324,1
S02297,chr1,228306904,1
S02298,chr1,228307164,1
S02299,chr1,228307254,1
S02300,chr1,228316116,1
S02301,chr1,228318177,1
S02302,chr1,228322210,1
S02303,chr1,228333200,1
S02304,chr1,228333777,1
S02305,chr1,228335082,1
S02306,chr1,228335298,1
S02307,chr1,228336999,1
S02308,chr1,228337380,1
S02309,chr1,228341614,1
S02310,chr1,228364982,1
S02311,chr1,228365076,1
S02312,chr1,228365556,1
S02313,chr1,228365560,1
S02314,chr1,228365564,1
S02315,chr1,228366978,1
S02316,chr1,228367943,1
S02317,chr1,228368334,1
S02318,chr1,228368420,1
S02319,chr1,228371023,1
S02320,chr1,228374009,1
S02321,chr1,228374314,1
S02322,chr1,228374317,1
S02323,chr1,228374586,1
S02324,chr1,228374756,1
S02325,chr1,228375704,1
S02326,chr1,228376009,1
S02327,chr1,228377716,1
S02328,chr1,228378266,1
S02329,chr1,228487882,1
S02330,chr1,228493278,1
S02331,chr1,228736003,1
S02332,chr1,228737673,1
S02333,chr1,229271369,1
S02334,chr1,229271374,1
S02335,chr1,229295851,1
S02336,chr1,229297477,1
S02337,chr1,229297483,1
S02338,chr1,229626353,1
S02339,chr1,230236353,1
S02340,chr1,230236420,1
S02341,chr1,230243423,1
S02342,chr1,230246149,1
S02343,chr1,230255343,1
S02344,chr1,230274568,1
S02345,chr1,230668783,1
S02346,chr1,230669356,1
S02347,chr1,230669532,1
S02348,chr1,230774636,1
S02349,chr1,230780707,1
S02350,chr1,230791928,1
S02351,chr1,230795279,1
S02352,chr1,231203862,1
S02353,chr1,231204010,1
S02354,chr1,231206786,1
S02355,chr1,231209254,1
S02356,chr1,231213817,1
S02357,chr1,231241455,1
S02358,chr1,231265418,1
S02359,chr1,231266169,1
S02360,chr1,231347924,1
S02361,chr1,231528831,1
S02362,chr1,231626930,1
S02363,chr1,232969911,1
S02364,chr1,233362048,1
S02365,chr1,233376070,1
S02366,chr1,233666988,1
S02367,chr1,233905128,1
S02368,chr1,233905524,1
S02369,chr1,234316731,1
S02370,chr1,235367551,1
S02371,chr1,235367556,1
S02372,chr1,235438926,1
S02373,chr1,235442909,1
S02374,chr1,236143032,1
S02375,chr1,236168754,1
S02376,chr1,236395656,1
S02377,chr1,236518280,1
S02378,chr1,236526114,1
S02379,chr1,236540682,1
S02380,chr1,236737124,1
S02381,chr1,236739531,1
S02382,chr1,236755202,1
S02383,chr1,236795736,1
S02384,chr1,236795742,1
S02385,chr1,236808698,1
S02386,chr1,236863553,1
S02387,chr1,237388179,1
S02388,chr1,237417123,1
S02389,chr1,237454578,1
S02390,chr1,237469092,1
S02391,chr1,237496756,1
S02392,chr1,237506712,1
S02393,chr1,237506813,1
S02394,chr1,237550546,1
S02395,chr1,237569315,1
S02396,chr1,237591852,1
S02397,chr1,237595661,1
S02398,chr1,237610756,1
S02399,chr1,237631546,1
S02400,chr1,237648612,1
S02401,chr1,237680458,1
S02402,chr1,237727202,1
S02403,chr1,237778766,1
S02404,chr1,237791519,1
S02405,chr1,237801916,1
S02406,chr1,237808903,1
S02407,chr1,240123181,1
S02408,chr1,241548902,1
S02409,chr1,241568646,1
S02410,chr1,241590015,1
S02411,chr1,241738487,1
S02412,chr1,241795210,1
S02413,chr1,241861507,1
S02414,chr1,241867059,1
S02415,chr1,243256237,1
S02416,chr1,243286397,1
S02417,chr1,243307992,1
S02418,chr1,244378469,1
S02419,chr1,244686673,1
S02420,chr1,245155484,1
S02421,chr1,245156277,1
S02422,chr1,245607748,1
S02423,chr1,245609524,1
S02424,chr1,245684391,1
S02425,chr1,246566787,1
S02426,chr1,246735978,1
S02427,chr1,246766139,1
S02428,chr1,246767198,1
S02429,chr1,247423842,1
S02430,chr1,247549040,1
S02431,chr1,247556465,1
S02432,chr1,247875895,1
S02433,chr1,248838550,1
S02434,chr10,248906,1
S02435,chr10,997210,1
S02436,chr10,1009532,1
S02437,chr10,1014309,1
S02438,chr10,1080013,1
S02439,chr10,1084537,1
S02440,chr10,1105264,1
S02441,chr10,3068740,1
S02442,chr10,3069387,1
S02443,chr10,3069393,1
S02444,chr10,3082458,1
S02445,chr10,3101367,1
S02446,chr10,3101553,1
S02447,chr10,3103774,1
S02448,chr10,3105163,1
S02449,chr10,3105497,1
S02450,chr10,3107217,1
S02451,chr10,3116845,1
S02452,chr10,3118782,1
S02453,chr10,3118866,1
S02454,chr10,3118873,1
S02455,chr10,4826368,1
S02456,chr10,4833471,1
S02457,chr10,4835670,1
S02458,chr10,4839823,1
S02459,chr10,4968824,1
S02460,chr10,5102206,1
S02461,chr10,5196320,1
S02462,chr10,5365228,1
S02463,chr10,5685173,1
S02464,chr10,5723679,1
S02465,chr10,5735307,1
S02466,chr10,5756741,1
S02467,chr10,5890350,1
S02468,chr10,5906628,1
S02469,chr10,5909054,1
S02470,chr10,5909291,1
S02471,chr10,5914268,1
S02472,chr10,5915567,1
S02473,chr10,5917506,1
S02474,chr10,5918474,1
S02475,chr10,5923696,1
S02476,chr10,5936591,1
S02477,chr10,6089975,1
S02478,chr10,6115453,1
S02479,chr10,6215313,1
S02480,chr10,6216190,1
S02481,chr10,6217136,1
S02482,chr10,6220869,1
S02483,chr10,6221524,1
S02484,chr10,6221526,1
S02485,chr10,6221636,1
S02486,chr10,6221643,1
S02487,chr10,6228191,1
S02488,chr10,7721650,1
S02489,chr10,7731995,1
S02490,chr10,7732476,1
S02491,chr10,7738616,1
S02492,chr10,7738763,1
S02493,chr10,8009327,1
S02494,chr10,8009334,1
S02495,chr10,8013734,1
S02496,chr10,8055895,1
S02497,chr10,11005321,1
S02498,chr10,11249200,1
S02499,chr10,11257869,1
S02500,chr10,11270823,1
S02501,chr10,11275052,1
S02502,chr10,11288551,1
S02503,chr10,11320897,1
S02504,chr10,11747468,1
S02505,chr10,11755403,1
S02506,chr10,11763219,1
S02507,chr10,11823467,1
S02508,chr10,12069190,1
S02509,chr10,12091688,1
S02510,chr10,12113063,1
S02511,chr10,12117668,1
S02512,chr10,12120790,1
S02513,chr10,12149726,1
S02514,chr10,12153739,1
S02515,chr10,12158105,1
S02516,chr10,12162207,1
S02517,chr10,12210321,1
S02518,chr10,12217467,1
S02519,chr10,12235050,1
S02520,chr10,12349910,1
S02521,chr10,12553225,1
S02522,chr10,12769675,1
S02523,chr10,12769798,1
S02524,chr10,12824468,1
S02525,chr10,13116340,1
S02526,chr10,13161604,1
S02527,chr10,13180443,1
S02528,chr10,13188881,1
S02529,chr10,13191398,1
S02530,chr10,13192567,1
S02531,chr10,13201423,1
S02532,chr10,13201533,1
S02533,chr10,13204221,1
S02534,chr10,13611616,1
S02535,chr10,13611687,1
S02536,chr10,14849724,1
S02537,chr10,14879123,1
S02538,chr10,14899685,1
S02539,chr10,15065753,1
S02540,chr10,15102340,1
S02541,chr10,16437044,1
S02542,chr10,17228521,1
S02543,chr10,17228523,1
S02544,chr10,17234818,1
S02545,chr10,17693316,1
S02546,chr10,17708771,1
S02547,chr10,17845284,1
S02548,chr10,17863686,1
S02549,chr10,17866564,1
S02550,chr10,17870373,1
S02551,chr10,17877967,1
S02552,chr10,17894311,1
S02553,chr10,17907537,1
S02554,chr10,18141215,1
S02555,chr10,18514529,1
S02556,chr10,18518413,1
S02557,chr10,18518967,1
S02558,chr10,18534076,1
S02559,chr10,19155078,1
S02560,chr10,19331582,1
S02561,chr10,19607901,1
S02562,chr10,19615922,1
S02563,chr10,19734151,1
S02564,chr10,20001983,1
S02565,chr10,20068235,1
S02566,chr10,20164571,1
S02567,chr10,20279706,1
S02568,chr10,21534518,1
S02569,chr10,21614831,1
S02570,chr10,21682225,1
S02571,chr10,21682256,1
S02572,chr10,21727927,1
S02573,chr10,21733762,1
S02574,chr10,22321694,1
S02575,chr10,22321700,1
S02576,chr10,22368495,1
S02577,chr10,22387993,1
S02578,chr10,22968489,1
S02579,chr10,22998148,1
S02580,chr10,23002053,1
S02581,chr10,23003412,1
S02582,chr10,23006979,1
S02583,chr10,23104243,1
S02584,chr10,23193314,1
S02585,chr10,23695231,1
S02586,chr10,24007226,1
S02587,chr10,24219913,1
S02588,chr10,24495147,1
S02589,chr10,24501382,1
S02590,chr10,24520118,1
S02591,chr10,24520123,1
S02592,chr10,24521925,1
S02593,chr10,24524761,1
S02594,chr10,24536898,1
S02595,chr10,25396010,1
S02596,chr10,25596787,1
S02597,chr10,25597774,1
S02598,chr10,25934332,1
S02599,chr10,25935829,1
S02600,chr10,25952278,1
S02601,chr10,26066976,1
S02602,chr10,26154748,1
S02603,chr10,26157514,1
S02604,chr10,26217610,1
S02605,chr10,26217612,1
S02606,chr10,26217668,1
S02607,chr10,26218323,1
S02608,chr10,26292987,1
S02609,chr10,26438850,1
S02610,chr10,26511749,1
S02611,chr10,26562425,1
S02612,chr10,26697836,1
S02613,chr10,26704740,1
S02614,chr10,26709767,1
S02615,chr10,26723914,1
S02616,chr10,26723921,1
S02617,chr10,27531615,1
S02618,chr10,30434374,1
S02619,chr10,30450519,1
S02620,chr10,32462707,1
S02621,chr10,32474023,1
S02622,chr10,32728889,1
S02623,chr10,32729332,1
S02624,chr10,32779083,1
S02625,chr10,32845956,1
S02626,chr10,35175701,1
S02627,chr10,35337206,1
S02628,chr10,35483477,1
S02629,chr10,35525967,1
S02630,chr10,35530029,1
S02631,chr10,35566026,1
S02632,chr10,37129888,1
S02633,chr10,37145054,1
S02634,chr10,37152063,1
S02635,chr10,37162674,1
S02636,chr10,37173737,1
S02637,chr10,37185538,1
S02638,chr10,37197306,1
S02639,chr10,37231679,1
S02640,chr10,38094926,1
S02641,chr10,38094933,1
S02642,chr10,42782834,1
S02643,chr10,42790510,1
S02644,chr10,42790515,1
S02645,chr10,42793149,1
S02646,chr10,42802131,1
S02647,chr10,42820511,1
S02648,chr10,42823264,1
S02649,chr10,43100719,1
S02650,chr10,43102344,1
S02651,chr10,43104947,1
S02652,chr10,43111209,1
S02653,chr10,43112963,1
S02654,chr10,43119534,1
S02655,chr10,43119749,1
S02656,chr10,43120083,1
S02657,chr10,43121949,1
S02658,chr10,43138564,1
S02659,chr10,43138566,1
S02660,chr10,43164048,1
S02661,chr10,43371693,1
S02662,chr10,43376142,1
S02663,chr10,43437259,1
S02664,chr10,43606560,1
S02665,chr10,43616292,1
S02666,chr10,44959865,1
S02667,chr10,44971775,1
S02668,chr10,44984111,1
S02669,chr10,44990950,1
S02670,chr10,44991907,1
S02671,chr10,45000975,1
S02672,chr10,45000977,1
S02673,chr10,45374426,1
S02674,chr10,45374428,1
S02675,chr10,45382678,1
S02676,chr10,45382680,1
S02677,chr10,45412313,1
S02678,chr10,45424962,1
S02679,chr10,45443216,1
S02680,chr10,45444111,1
S02681,chr10,45444118,1
S02682,chr10,45444283,1
S02683,chr10,45727535,1
S02684,chr10,45727539,1
S02685,chr10,45737983,1
S02686,chr10,45751552,1
S02687,chr10,45788874,1
S02688,chr10,45972728,1
S02689,chr10,45972730,1
S02690,chr10,46296248,1
S02691,chr10,46297911,1
S02692,chr10,46350618,1
S02693,chr10,46356592,1
S02694,chr10,46379974,1
S02695,chr10,46579173,1
S02696,chr10,46964989,1
S02697,chr10,46984564,1
S02698,chr10,46987341,1
S02699,chr10,46999970,1
S02700,chr10,47312603,1
S02701,chr10,47355522,1
S02702,chr10,47921930,1
S02703,chr10,48306819,1
S02704,chr10,48404852,1
S02705,chr10,48410166,1
S02706,chr10,48420319,1
S02707,chr10,48424585,1
S02708,chr10,48720123,1
S02709,chr10,48721366,1
S02710,chr10,48727658,1
S02711,chr10,48796447,1
S02712,chr10,48822381,1
S02713,chr10,48873494,1
S02714,chr10,48957131,1
S02715,chr10,48957281,1
S02716,chr10,48976977,1
S02717,chr10,49616018,1
S02718,chr10,49620489,1
S02719,chr10,49648605,1
S02720,chr10,49649503,1
S02721,chr10,49649510,1
S02722,chr10,49649635,1
S02723,chr10,49655090,1
S02724,chr10,49662786,1
S02725,chr10,49942298,1
S02726,chr10,49942300,1
S02727,chr10,49958370,1
S02728,chr10,50002096,1
S02729,chr10,50008075,1
S02730,chr10,50068223,1
S02731,chr10,50068227,1
S02732,chr10,50078675,1
S02733,chr10,50087320,1
S02734,chr10,50092232,1
S02735,chr10,50125116,1
S02736,chr10,50129422,1
S02737,chr10,50743009,1
S02738,chr10,50752555,1
S02739,chr10,51153334,1
S02740,chr10,51907507,1
S02741,chr10,52054560,1
S02742,chr10,52314924,1
S02743,chr10,52316549,1
S02744,chr10,58269301,1
S02745,chr10,58390856,1
S02746,chr10,58788421,1
S02747,chr10,58800329,1
S02748,chr10,58820371,1
S02749,chr10,59177616,1
S02750,chr10,59177622,1
S02751,chr10,59236653,1
S02752,chr10,59238704,1
S02753,chr10,60792288,1
S02754,chr10,61765941,1
S02755,chr10,61902410,1
S02756,chr10,62050888,1
S02757,chr10,62051004,1
S02758,chr10,62374456,1
S02759,chr10,62388573,1
S02760,chr10,62520597,1
S02761,chr10,63594781,1
S02762,chr10,63620816,1
S02763,chr10,67885402,1
S02764,chr10,68145525,1
S02765,chr10,68206902,1
S02766,chr10,68341309,1
S02767,chr10,68341980,1
S02768,chr10,68560741,1
S02769,chr10,68651848,1
S02770,chr10,68672896,1
S02771,chr10,68722457,1
S02772,chr10,68749261,1
S02773,chr10,68749525,1
S02774,chr10,68886617,1
S02775,chr10,68901475,1
S02776,chr10,68911070,1
S02777,chr10,68963293,1
S02778,chr10,68973663,1
S02779,chr10,68989254,1
S02780,chr10,69097231,1
S02781,chr10,69123545,1
S02782,chr10,69123663,1
S02783,chr10,69186445,1
S02784,chr10,69198375,1
S02785,chr10,69227368,1
S02786,chr10,69240646,1
S02787,chr10,69240750,1
S02788,chr10,69246082,1
S02789,chr10,69257131,1
S02790,chr10,69261142,1
S02791,chr10,69265585,1
S02792,chr10,69288672,1
S02793,chr10,69288769,1
S02794,chr10,69369335,1
S02795,chr10,69382790,1
S02796,chr10,69384912,1
S02797,chr10,69384914,1
S02798,chr10,69498395,1
S02799,chr10,69506124,1
S02800,chr10,69802714,1
S02801,chr10,69880498,1
S02802,chr10,69887490,1
S02803,chr10,69888329,1
S02804,chr10,69894577,1
S02805,chr10,69895574,1
S02806,chr10,69902750,1
S02807,chr10,69930551,1
S02808,chr10,69935390,1
S02809,chr10,69937715,1
S02810,chr10,69941022,1
S02811,chr10,69947340,1
S02812,chr10,69957006,1
S02813,chr10,70090060,1
S02814,chr10,70093729,1
S02815,chr10,70100293,1
S02816,chr10,70109034,1
S02817,chr10,70479064,1
S02818,chr10,70526136,1
S02819,chr10,70529892,1
S02820,chr10,70533068,1
S02821,chr10,70534419,1
S02822,chr10,70538892,1
S02823,chr10,70541246,1
S02824,chr10,70564365,1
S02825,chr10,70672888,1
S02826,chr10,70702313,1
S02827,chr10,70708778,1
S02828,chr10,70732248,1
S02829,chr10,70732357,1
S02830,chr10,70733888,1
S02831,chr10,70734028,1
S02832,chr10,70738990,1
S02833,chr10,70741158,1
S02834,chr10,70743549,1
S02835,chr10,70751651,1
S02836,chr10,70757956,1
S02837,chr10,70760360,1
S02838,chr10,70857615,1
S02839,chr10,70869895,1
S02840,chr10,71280044,1
S02841,chr10,71284859,1
S02842,chr10,71284867,1
S02843,chr10,71285426,1
S02844,chr10,71286868,1
S02845,chr10,71286873,1
S02846,chr10,71288569,1
S02847,chr10,71288990,1
S02848,chr10,71290910,1
S02849,chr10,71293407,1
S02850,chr10,71298089,1
S02851,chr10,71319306,1
S02852,chr10,71397317,1
S02853,chr10,71570917,1
S02854,chr10,71677691,1
S02855,chr10,71694259,1
S02856,chr10,71695524,1
S02857,chr10,71706892,1
S02858,chr10,71709210,1
S02859,chr10,71734338,1
S02860,chr10,71741696,1
S02861,chr10,71741920,1
S02862,chr10,71778307,1
S02863,chr10,71785099,1
S02864,chr10,71789038,1
S02865,chr10,71790412,1
S02866,chr10,71799628,1
S02867,chr10,71803071,1
S02868,chr10,71805997,1
S02869,chr10,71807402,1
S02870,chr10,71807517,1
S02871,chr10,71810568,1
S02872,chr10,71811506,1
S02873,chr10,71964691,1
S02874,chr10,72005731,1
S02875,chr10,72274157,1
S02876,chr10,72274698,1
S02877,chr10,72861776,1
S02878,chr10,72871380,1
S02879,chr10,72893855,1
S02880,chr10,72899038,1
S02881,chr10,72911718,1
S02882,chr10,72913465,1
S02883,chr10,73114447,1
S02884,chr10,73124319,1
S02885,chr10,73228183,1
S02886,chr10,73230417,1
S02887,chr10,73233159,1
S02888,chr10,73744435,1
S02889,chr10,73770019,1
S02890,chr10,73770950,1
S02891,chr10,73773040,1
S02892,chr10,73782198,1
S02893,chr10,73782326,1
S02894,chr10,73786083,1
S02895,chr10,73788822,1
S02896,chr10,73789539,1
S02897,chr10,73790035,1
S02898,chr10,73791498,1
S02899,chr10,73791860,1
S02900,chr10,73795534,1
S02901,chr10,73800471,1
S02902,chr10,73911217,1
S02903,chr10,73911528,1
S02904,chr10,73912215,1
S02905,chr10,73913762,1
S02906,chr10,73915252,1
S02907,chr10,73998373,1
S02908,chr10,74070978,1
S02909,chr10,74074907,1
S02910,chr10,74094460,1
S02911,chr10,74107352,1
S02912,chr10,74111910,1
S02913,chr10,74176891,1
S02914,chr10,74959973,1
S02915,chr10,75164645,1
S02916,chr10,75210943,1
S02917,chr10,75211129,1
S02918,chr10,75211186,1
S02919,chr10,75211189,1
S02920,chr10,75211485,1
S02921,chr10,75214067,1
S02922,chr10,78035354,1
S02923,chr10,78037333,1
S02924,chr10,78040616,1
S02925,chr10,79069269,1
S02926,chr10,79201579,1
S02927,chr10,79208448,1
S02928,chr10,79216273,1
S02929,chr10,79292355,1
S02930,chr10,79292776,1
S02931,chr10,79299195,1
S02932,chr10,79300942,1
S02933,chr10,79302102,1
S02934,chr10,79304010,1
S02935,chr10,79306103,1
S02936,chr10,79351488,1
S02937,chr10,79611321,1
S02938,chr10,79709794,1
S02939,chr10,79711695,1
S02940,chr10,79847925,1
S02941,chr10,80081733,1
S02942,chr10,80132825,1
S02943,chr10,80144339,1
S02944,chr10,80466444,1
S02945,chr10,80468547,1
S02946,chr10,80512268,1
S02947,chr10,80570157,1
S02948,chr10,80603581,1
S02949,chr10,82358742,1
S02950,chr10,84139590,1
S02951,chr10,84150880,1
S02952,chr10,84199118,1
S02953,chr10,84203122,1
S02954,chr10,84204523,1
S02955,chr10,84247746,1
S02956,chr10,84249043,1
S02957,chr10,84328807,1
S02958,chr10,86656150,1
S02959,chr10,86659298,1
S02960,chr10,86659467,1
S02961,chr10,86661284,1
S02962,chr10,86668782,1
S02963,chr10,86687069,1
S02964,chr10,86687072,1
S02965,chr10,86716770,1
S02966,chr10,86726249,1
S02967,chr10,86756917,1
S02968,chr10,86900030,1
S02969,chr10,86968604,1
S02970,chr10,87232015,1
S02971,chr10,87233918,1
S02972,chr10,87364233,1
S02973,chr10,87366134,1
S02974,chr10,87660007,1
S02975,chr10,87714047,1
S02976,chr10,87743376,1
S02977,chr10,88602579,1
S02978,chr10,88673733,1
S02979,chr10,88675589,1
S02980,chr10,88739999,1
S02981,chr10,88774476,1
S02982,chr10,88816819,1
S02983,chr10,88905660,1
S02984,chr10,88916821,1
S02985,chr10,89285038,1
S02986,chr10,89285262,1
S02987,chr10,89393345,1
S02988,chr10,90872068,1
S02989,chr10,90894776,1
S02990,chr10,91248500,1
S02991,chr10,91248560,1
S02992,chr10,91264520,1
S02993,chr10,91271633,1
S02994,chr10,91271641,1
S02995,chr10,91410573,1
S02996,chr10,91410575,1
S02997,chr10,91798885,1
S02998,chr10,91819310,1
S02999,chr10,91845025,1
S03000,chr10,91848384,1
S03001,chr10,91959068,1
S03002,chr10,92024966,1
S03003,chr10,92027133,1
S03004,chr10,92291533,1
S03005,chr10,92606613,1
S03006,chr10,92606716,1
S03007,chr10,92613041,1
S03008,chr10,92649838,1
S03009,chr10,92649985,1
S03010,chr10,92848633,1
S03011,chr10,92952378,1
S03012,chr10,93056919,1
S03013,chr10,93062005,1
S03014,chr10,93062999,1
S03015,chr10,93066282,1
S03016,chr10,93066285,1
S03017,chr10,93074308,1
S03018,chr10,93075067,1
S03019,chr10,93496922,1
S03020,chr10,93625653,1
S03021,chr10,93626704,1
S03022,chr10,93626807,1
S03023,chr10,93646051,1
S03024,chr10,93758368,1
S03025,chr10,93894209,1
S03026,chr10,94171182,1
S03027,chr10,94306685,1
S03028,chr10,94308698,1
S03029,chr10,94474783,1
S03030,chr10,94493444,1
S03031,chr10,94500222,1
S03032,chr10,94545948,1
S03033,chr10,94545951,1
S03034,chr10,94546371,1
S03035,chr10,94546380,1
S03036,chr10,94592231,1
S03037,chr10,94592514,1
S03038,chr10,95201987,1
S03039,chr10,95210797,1
S03040,chr10,95211879,1
S03041,chr10,95982112,1
S03042,chr10,96027215,1
S03043,chr10,96043717,1
S03044,chr10,96044356,1
S03045,chr10,96057830,1
S03046,chr10,96319389,1
S03047,chr10,96319395,1
S03048,chr10,96327596,1
S03049,chr10,96332594,1
S03050,chr10,96833126,1
S03051,chr10,96952104,1
S03052,chr10,96952194,1
S03053,chr10,96954954,1
S03054,chr10,97426443,1
S03055,chr10,97426450,1
S03056,chr10,97430958,1
S03057,chr10,97448348,1
S03058,chr10,97451666,1
S03059,chr10,97452923,1
S03060,chr10,97499278,1
S03061,chr10,97567916,1
S03062,chr10,97572879,1
S03063,chr10,97578235,1
S03064,chr10,97578398,1
S03065,chr10,97580858,1
S03066,chr10,97580951,1
S03067,chr10,97598899,1
S03068,chr10,97601989,1
S03069,chr10,97662909,1
S03070,chr10,97662966,1
S03071,chr10,97749583,1
S03072,chr10,97750466,1
S03073,chr10,97753181,1
S03074,chr10,97753186,1
S03075,chr10,97757642,1
S03076,chr10,97859581,1
S03077,chr10,97863932,1
S03078,chr10,98134702,1
S03079,chr10,98134705,1
S03080,chr10,98162886,1
S03081,chr10,98235427,1
S03082,chr10,99365002,1
S03083,chr10,99388001,1
S03084,chr10,99534980,1
S03085,chr10,99659588,1
S03086,chr10,99732408,1
S03087,chr10,99732413,1
S03088,chr10,99744069,1
S03089,chr10,99747394,1
S03090,chr10,99754633,1
S03091,chr10,99811598,1
S03092,chr10,99819092,1
S03093,chr10,99830429,1
S03094,chr10,99832128,1
S03095,chr10,99832131,1
S03096,chr10,99845619,1
S03097,chr10,100347528,1
S03098,chr10,100479054,1
S03099,chr10,100482272,1
S03100,chr10,100746303,1
S03101,chr10,100750689,1
S03102,chr10,100824650,1
S03103,chr10,100827004,1
S03104,chr10,100930978,1
S03105,chr10,100931076,1
S03106,chr10,100950751,1
S03107,chr10,100977633,1
S03108,chr10,100978521,1
S03109,chr10,100978852,1
S03110,chr10,100979991,1
S03111,chr10,100980116,1
S03112,chr10,100990548,1
S03113,chr10,100990864,1
S03114,chr10,100990872,1
S03115,chr10,101032482,1
S03116,chr10,101035500,1
S03117,chr10,101038643,1
S03118,chr10,101038646,1
S03119,chr10,101063101,1
S03120,chr10,101063107,1
S03121,chr10,101526015,1
S03122,chr10,101550896,1
S03123,chr10,101588399,1
S03124,chr10,101600866,1
S03125,chr10,101605141,1
S03126,chr10,102145014,1
S03127,chr10,102145020,1
S03128,chr10,102145023,1
S03129,chr10,102147388,1
S03130,chr10,102148517,1
S03131,chr10,102148520,1
S03132,chr10,102159195,1
S03133,chr10,102162111,1
S03134,chr10,102228567,1
S03135,chr10,102369774,1
S03136,chr10,102375583,1
S03137,chr10,102376799,1
S03138,chr10,102377140,1
S03139,chr10,102395799,1
S03140,chr10,102395889,1
S03141,chr10,102397406,1
S03142,chr10,102399494,1
S03143,chr10,102399572,1
S03144,chr10,102399579,1
S03145,chr10,102399718,1
S03146,chr10,102400198,1
S03147,chr10,102400279,1
S03148,chr10,102400950,1
S03149,chr10,102401748,1
S03150,chr10,102401914,1
S03151,chr10,102421187,1
S03152,chr10,102421349,1
S03153,chr10,102421503,1
S03154,chr10,102421782,1
S03155,chr10,102461449,1
S03156,chr10,102468958,1
S03157,chr10,102470074,1
S03158,chr10,102470659,1
S03159,chr10,102471115,1
S03160,chr10,102593638,1
S03161,chr10,102599544,1
S03162,chr10,102655075,1
S03163,chr10,102728433,1
S03164,chr10,102731781,1
S03165,chr10,102810058,1
S03166,chr10,102854424,1
S03167,chr10,102869512,1
S03168,chr10,102869799,1
S03169,chr10,102878509,1
S03170,chr10,103385489,1
S03171,chr10,103396726,1
S03172,chr10,103413320,1
S03173,chr10,103414086,1
