Site_ID,Chr,Coordinate,Weight
S0999,chr19,45368864,1
S1000,chr19,45553664,1
S1001,chr19,45553728,1
S1002,chr19,45553736,1
S1003,chr19,45553746,1
S1004,chr19,46613737,1
S1005,chr19,48330367,1
S1006,chr19,48750554,1
S1007,chr19,48750564,1
S1008,chr19,48935007,1
S1009,chr19,49134142,1
S1010,chr19,49134152,1
S1011,chr19,49188812,1
S1012,chr19,49422523,1
S1013,chr19,49422533,1
S1014,chr19,49670276,1
S1015,chr19,49858169,1
S1016,chr19,49913508,1
S1017,chr19,50276780,1
S1018,chr19,50632606,1
S1019,chr19,51099016,1
S1020,chr19,51340180,1
S1021,chr19,51340191,1
S1022,chr19,51340201,1
S1023,chr19,53308664,1
S1024,chr19,53308674,1
S1025,chr19,53538127,1
S1026,chr19,54884205,1
S1027,chr19,55094627,1
S1028,chr19,55094690,1
S1029,chr19,55241812,1
S1030,chr19,55344742,1
S1031,chr19,55486484,1
S1032,chr19,56393268,1
S1033,chr19,56393538,1
S1034,chr19,56393548,1
S1035,chr19,57583980,1
S1036,chr19,57947880,1
S1037,chr19,58517213,1
S1038,chr19,58606743,1
S1039,chr19,58606753,1
S1040,chr2,1892003,1
S1041,chr2,9145829,1
S1042,chr2,9262727,1
S1043,chr2,9376229,1
S1044,chr2,10041779,1
S1045,chr2,10221319,1
S1046,chr2,10266261,1
S1047,chr2,10266271,1
S1048,chr2,11592875,1
S1049,chr2,14634485,1
S1050,chr2,15431106,1
S1051,chr2,16508370,1
S1052,chr2,16508380,1
S1053,chr2,20667078,1
S1054,chr2,25277407,1
S1055,chr2,25277428,1
S1056,chr2,25277439,1
S1057,chr2,26615704,1
S1058,chr2,26728423,1
S1059,chr2,26728433,1
S1060,chr2,26728599,1
S1061,chr2,27123798,1
S1062,chr2,27123808,1
S1063,chr2,27123871,1
S1064,chr2,28375334,1
S1065,chr2,29212177,1
S1066,chr2,34719368,1
S1067,chr2,34719378,1
S1068,chr2,37812589,1
S1069,chr2,40844584,1
S1070,chr2,47521388,1
S1071,chr2,47521398,1
S1072,chr2,48566734,1
S1073,chr2,50344679,1
S1074,chr2,54083234,1
S1075,chr2,55223437,1
S1076,chr2,59789726,1
S1077,chr2,64609459,1
S1078,chr2,64609469,1
S1079,chr2,70386138,1
S1080,chr2,70386148,1
S1081,chr2,70768271,1
S1082,chr2,70768278,1
S1083,chr2,70960939,1
S1084,chr2,71437879,1
S1085,chr2,71437889,1
S1086,chr2,73218891,1
S1087,chr2,74002794,1
S1088,chr2,74120298,1
S1089,chr2,74120308,1
S1090,chr2,74128405,1
S1091,chr2,74139139,1
S1092,chr2,74139149,1
S1093,chr2,74415017,1
S1094,chr2,75199733,1
S1095,chr2,77104710,1
S1096,chr2,79530623,1
S1097,chr2,79670430,1
S1098,chr2,83695102,1
S1099,chr2,85872971,1
S1100,chr2,85872981,1
S1101,chr2,85872985,1
S1102,chr2,86250238,1
S1103,chr2,91571873,1
S1104,chr2,94998240,1
S1105,chr2,96119461,1
S1106,chr2,96470731,1
S1107,chr2,96470741,1
S1108,chr2,96527781,1
S1109,chr2,98311956,1
S1110,chr2,98822632,1
S1111,chr2,98823001,1
S1112,chr2,98870935,1
S1113,chr2,98870945,1
S1114,chr2,98880866,1
S1115,chr2,99245812,1
S1116,chr2,100919496,1
S1117,chr2,102245965,1
S1118,chr2,103292763,1
S1119,chr2,104843203,1
S1120,chr2,110907164,1
S1121,chr2,119158973,1
S1122,chr2,120344474,1
S1123,chr2,120344484,1
S1124,chr2,120587386,1
S1125,chr2,120587453,1
S1126,chr2,120862405,1
S1127,chr2,122532005,1
S1128,chr2,123515029,1
S1129,chr2,126245134,1
S1130,chr2,127025657,1
S1131,chr2,127025667,1
S1132,chr2,127675488,1
S1133,chr2,127697719,1
S1134,chr2,127951732,1
S1135,chr2,128306600,1
S1136,chr2,129587539,1
S1137,chr2,129587549,1
S1138,chr2,132668692,1
S1139,chr2,132668702,1
S1140,chr2,132668705,1
S1141,chr2,148168045,1
S1142,chr2,150425192,1
S1143,chr2,157597571,1
S1144,chr2,159208589,1
S1145,chr2,161426923,1
S1146,chr2,170717021,1
S1147,chr2,170717049,1
S1148,chr2,170717059,1
S1149,chr2,170991621,1
S1150,chr2,172674204,1
S1151,chr2,174336673,1
S1152,chr2,174693523,1
S1153,chr2,176093235,1
S1154,chr2,189674473,1
S1155,chr2,189674483,1
S1156,chr2,191477104,1
S1157,chr2,196592905,1
S1158,chr2,196592915,1
S1159,chr2,197805220,1
S1160,chr2,202035620,1
S1161,chr2,202035630,1
S1162,chr2,205170572,1
S1163,chr2,207768037,1
S1164,chr2,208407889,1
S1165,chr2,219405639,1
S1166,chr2,219483893,1
S1167,chr2,219483903,1
S1168,chr2,219619432,1
S1169,chr2,220062250,1
S1170,chr2,220076847,1
S1171,chr2,220165572,1
S1172,chr2,221690846,1
S1173,chr2,226320759,1
S1174,chr2,230929430,1
S1175,chr2,230942522,1
S1176,chr2,233059756,1
S1177,chr2,233236155,1
S1178,chr2,233480608,1
S1179,chr2,233480618,1
S1180,chr2,238120720,1
S1181,chr2,238243908,1
S1182,chr2,239284350,1
S1183,chr2,240760737,1
S1184,chr2,241411904,1
S1185,chr20,3672617,1
S1186,chr20,3672663,1
S1187,chr20,3751425,1
S1188,chr20,4107539,1
S1189,chr20,5318161,1
S1190,chr20,6627006,1
S1191,chr20,15699568,1
S1192,chr20,15709196,1
S1193,chr20,15709237,1
S1194,chr20,16589833,1
S1195,chr20,17031583,1
S1196,chr20,17031613,1
S1197,chr20,19600247,1
S1198,chr20,19921600,1
S1199,chr20,23507525,1
S1200,chr20,25081436,1
S1201,chr20,25315220,1
S1202,chr20,33666740,1
S1203,chr20,34311756,1
S1204,chr20,35601729,1
S1205,chr20,36305816,1
S1206,chr20,38000051,1
S1207,chr20,38000061,1
S1208,chr20,38726075,1
S1209,chr20,44429550,1
S1210,chr20,45097890,1
S1211,chr20,45097903,1
S1212,chr20,45890230,1
S1213,chr20,46099747,1
S1214,chr20,57153466,1
S1215,chr20,58248119,1
S1216,chr20,58248129,1
S1217,chr20,58822388,1
S1218,chr20,58822398,1
S1219,chr20,58868897,1
S1220,chr20,59469769,1
S1221,chr20,59469779,1
S1222,chr20,60715359,1
S1223,chr20,60718943,1
S1224,chr20,61229326,1
S1225,chr20,61261088,1
S1226,chr20,61599160,1
S1227,chr20,61738167,1
S1228,chr20,62175092,1
S1229,chr20,62328214,1
S1230,chr20,62565063,1
S1231,chr20,62812417,1
S1232,chr20,62974422,1
S1233,chr20,62974432,1
S1234,chr20,63246987,1
S1235,chr20,64083657,1
S1236,chr20,64083650,1
S1237,chr20,64083660,1
S1238,chr20,64316846,1
S1239,chr20,64316856,1
S1240,chr21,10403283,1
S1241,chr21,26843575,1
S1242,chr21,26844800,1
S1243,chr21,26845654,1
S1244,chr21,33025227,1
S1245,chr21,34890810,1
S1246,chr21,36040047,1
S1247,chr21,36747920,1
S1248,chr21,36747930,1
S1249,chr21,36747983,1
S1250,chr21,37528314,1
S1251,chr21,37546451,1
S1252,chr21,37563745,1
S1253,chr21,37563755,1
S1254,chr21,37916945,1
S1255,chr21,37917008,1
S1256,chr21,41746102,1
S1257,chr21,42309079,1
S1258,chr21,42376902,1
S1259,chr21,42513689,1
S1260,chr21,42521034,1
S1261,chr21,43044747,1
S1262,chr21,43076374,1
S1263,chr21,43076384,1
S1264,chr21,43079732,1
S1265,chr21,43291155,1
S1266,chr21,43386936,1
S1267,chr21,43419673,1
S1268,chr21,43504582,1
S1269,chr21,43830469,1
S1270,chr21,44067638,1
S1271,chr21,44983665,1
S1272,chr21,45152488,1
S1273,chr21,45277634,1
S1274,chr21,45306760,1
S1275,chr21,45306770,1
S1276,chr21,45308827,1
S1277,chr21,46347980,1
S1278,chr21,46598333,1
S1279,chr22,16718151,1
S1280,chr22,17748812,1
S1281,chr22,17748822,1
S1282,chr22,17818243,1
S1283,chr22,17818253,1
S1284,chr22,17818262,1
S1285,chr22,17818275,1
S1286,chr22,17889034,1
S1287,chr22,18122144,1
S1288,chr22,18999177,1
S1289,chr22,20406343,1
S1290,chr22,20729582,1
S1291,chr22,20729597,1
S1292,chr22,20751327,1
S1293,chr22,20751337,1
S1294,chr22,21925906,1
S1295,chr22,24062751,1
S1296,chr22,24508026,1
S1297,chr22,28000106,1
S1298,chr22,29427109,1
S1299,chr22,29480921,1
S1300,chr22,29481225,1
S1301,chr22,31865720,1
S1302,chr22,31871005,1
S1303,chr22,37386497,1
S1304,chr22,37508648,1
S1305,chr22,37818873,1
S1306,chr22,37983123,1
S1307,chr22,38074373,1
S1308,chr22,38074383,1
S1309,chr22,38304760,1
S1310,chr22,38844164,1
S1311,chr22,38844174,1
S1312,chr22,38866538,1
S1313,chr22,39012709,1
S1314,chr22,39012719,1
S1315,chr22,39384975,1
S1316,chr22,45502740,1
S1317,chr22,45867269,1
S1318,chr22,45922471,1
S1319,chr22,45972471,1
S1320,chr22,46262628,1
S1321,chr22,46262638,1
S1322,chr22,46609199,1
S1323,chr22,46609209,1
S1324,chr22,46665531,1
S1325,chr22,46666819,1
S1326,chr22,46666832,1
S1327,chr22,47600062,1
S1328,chr22,48575315,1
S1329,chr22,48576931,1
S1330,chr22,49983543,1
S1331,chr22,50142296,1
S1332,chr22,50224245,1
S1333,chr22,50224255,1
S1334,chr22,50459771,1
S1335,chr22,50718172,1
S1336,chr3,5310719,1
S1337,chr3,10992165,1
S1338,chr3,13346698,1
S1339,chr3,13346708,1
S1340,chr3,15074668,1
S1341,chr3,15074689,1
S1342,chr3,16366803,1
S1343,chr3,18872664,1
S1344,chr3,19148438,1
S1345,chr3,33915970,1
S1346,chr3,37554569,1
S1347,chr3,42501848,1
S1348,chr3,43996456,1
S1349,chr3,45321791,1
S1350,chr3,46846048,1
S1351,chr3,47002757,1
S1352,chr3,49540771,1
S1353,chr3,49540781,1
S1354,chr3,49910601,1
S1355,chr3,52004381,1
S1356,chr3,52373305,1
S1357,chr3,53833192,1
S1358,chr3,56468691,1
S1359,chr3,60825484,1
S1360,chr3,62369055,1
S1361,chr3,84548719,1
S1362,chr3,89114732,1
S1363,chr3,95184144,1
S1364,chr3,96814756,1
S1365,chr3,105222904,1
S1366,chr3,105517156,1
S1367,chr3,123098229,1
S1368,chr3,123098239,1
S1369,chr3,123415586,1
S1370,chr3,125055718,1
S1371,chr3,125192264,1
S1372,chr3,126265196,1
S1373,chr3,126265206,1
S1374,chr3,126373072,1
S1375,chr3,126499121,1
S1376,chr3,126518300,1
S1377,chr3,126957420,1
S1378,chr3,127342964,1
S1379,chr3,127604937,1
S1380,chr3,127853853,1
S1381,chr3,127985834,1
S1382,chr3,129975955,1
S1383,chr3,133783924,1
S1384,chr3,134651049,1
S1385,chr3,134651059,1
S1386,chr3,134651067,1
S1387,chr3,134651077,1
S1388,chr3,143121061,1
S1389,chr3,143121088,1
S1390,chr3,143121098,1
S1391,chr3,144688058,1
S1392,chr3,144688068,1
S1393,chr3,147384921,1
S1394,chr3,147384958,1
S1395,chr3,147384968,1
S1396,chr3,149170898,1
S1397,chr3,149527953,1
S1398,chr3,150779351,1
S1399,chr3,150779449,1
S1400,chr3,156455973,1
S1401,chr3,183817809,1
S1402,chr3,184386446,1
S1403,chr3,190033147,1
S1404,chr3,192514913,1
S1405,chr3,192514923,1
S1406,chr3,192514949,1
S1407,chr3,193794540,1
S1408,chr3,193794550,1
S1409,chr3,194687787,1
S1410,chr3,194687797,1
S1411,chr3,194687807,1
S1412,chr3,195849856,1
S1413,chr3,195849866,1
S1414,chr3,195849906,1
S1415,chr3,197547822,1
S1416,chr4,646704,1
S1417,chr4,646714,1
S1418,chr4,663883,1
S1419,chr4,663893,1
S1420,chr4,766036,1
S1421,chr4,766039,1
S1422,chr4,787233,1
S1423,chr4,1048368,1
S1424,chr4,1048378,1
S1425,chr4,1050996,1
S1426,chr4,3199908,1
S1427,chr4,3476665,1
S1428,chr4,3515022,1
S1429,chr4,3767714,1
S1430,chr4,4363721,1
S1431,chr4,4669355,1
S1432,chr4,4669365,1
S1433,chr4,5708395,1
S1434,chr4,6008237,1
S1435,chr4,6228213,1
S1436,chr4,6228223,1
S1437,chr4,7032381,1
S1438,chr4,7519812,1
S1439,chr4,7653965,1
S1440,chr4,7850657,1
S1441,chr4,8283996,1
S1442,chr4,8437498,1
S1443,chr4,8477280,1
S1444,chr4,8477283,1
S1445,chr4,17537290,1
S1446,chr4,21177577,1
S1447,chr4,21948814,1
S1448,chr4,21948824,1
S1449,chr4,26474105,1
S1450,chr4,28789300,1
S1451,chr4,30721989,1
S1452,chr4,36747322,1
S1453,chr4,37243897,1
S1454,chr4,37243907,1
S1455,chr4,37244676,1
S1456,chr4,37790371,1
S1457,chr4,40438276,1
S1458,chr4,40923737,1
S1459,chr4,43048762,1
S1460,chr4,43782588,1
S1461,chr4,54232986,1
S1462,chr4,56627147,1
S1463,chr4,64314663,1
S1464,chr4,73853402,1
S1465,chr4,73853449,1
S1466,chr4,75849676,1
S1467,chr4,76251864,1
S1468,chr4,76251874,1
S1469,chr4,84483015,1
S1470,chr4,84483086,1
S1471,chr4,87058867,1
S1472,chr4,106208633,1
S1473,chr4,107034384,1
S1474,chr4,107037324,1
S1475,chr4,107037334,1
S1476,chr4,108172591,1
S1477,chr4,110637685,1
S1478,chr4,110637695,1
S1479,chr4,112523191,1
S1480,chr4,112523201,1
S1481,chr4,117085399,1
S1482,chr4,120287048,1
S1483,chr4,133146838,1
S1484,chr4,133146848,1
S1485,chr4,133609430,1
S1486,chr4,138560587,1
S1487,chr4,138560597,1
S1488,chr4,140426906,1
S1489,chr4,140642070,1
S1490,chr4,140642080,1
S1491,chr4,140642124,1
S1492,chr4,143559082,1
S1493,chr4,151649660,1
S1494,chr4,153087723,1
S1495,chr4,153791152,1
S1496,chr4,155208573,1
S1497,chr4,155208583,1
S1498,chr4,168833225,1
S1499,chr4,168833235,1
S1500,chr4,169068652,1
S1501,chr4,170805591,1
S1502,chr4,183721472,1
S1503,chr4,185593042,1
S1504,chr4,188171349,1
S1505,chr4,188659302,1
S1506,chr4,188659312,1
S1507,chr4,189096959,1
S1508,chr4,189097002,1
S1509,chr5,195950,1
S1510,chr5,529036,1
S1511,chr5,529046,1
S1512,chr5,561683,1
S1513,chr5,844069,1
S1514,chr5,844113,1
S1515,chr5,1494928,1
S1516,chr5,1777490,1
S1517,chr5,1777500,1
S1518,chr5,2415866,1
S1519,chr5,2415876,1
S1520,chr5,2755212,1
S1521,chr5,2755222,1
S1522,chr5,2755262,1
S1523,chr5,3599860,1
S1524,chr5,3599874,1
S1525,chr5,5359772,1
S1526,chr5,12705162,1
S1527,chr5,13810163,1
S1528,chr5,26121554,1
S1529,chr5,33806896,1
S1530,chr5,37352789,1
S1531,chr5,37352808,1
S1532,chr5,37952123,1
S1533,chr5,42949430,1
S1534,chr5,42949440,1
S1535,chr5,56481965,1
S1536,chr5,69074870,1
S1537,chr5,73303959,1
S1538,chr5,73508725,1
S1539,chr5,73961162,1
S1540,chr5,74865934,1
S1541,chr5,74865967,1
S1542,chr5,77077714,1
S1543,chr5,77077764,1
S1544,chr5,77077774,1
S1545,chr5,85868268,1
S1546,chr5,88693362,1
S1547,chr5,88693372,1
S1548,chr5,97845004,1
S1549,chr5,107831797,1
S1550,chr5,107831807,1
S1551,chr5,111525603,1
S1552,chr5,114361107,1
S1553,chr5,114361117,1
S1554,chr5,114361144,1
S1555,chr5,127290104,1
S1556,chr5,130555611,1
S1557,chr5,132823158,1
S1558,chr5,132823168,1
S1559,chr5,134132470,1
S1560,chr5,135535183,1
S1561,chr5,135535193,1
S1562,chr5,135535203,1
S1563,chr5,135930595,1
S1564,chr5,136079607,1
S1565,chr5,136079617,1
S1566,chr5,139394402,1
S1567,chr5,139681337,1
S1568,chr5,140801655,1
S1569,chr5,140801665,1
S1570,chr5,140841779,1
S1571,chr5,140841789,1
S1572,chr5,140856513,1
S1573,chr5,141084585,1
S1574,chr5,141094550,1
S1575,chr5,141094560,1
S1576,chr5,141149997,1
S1577,chr5,141150007,1
S1578,chr5,141182316,1
S1579,chr5,141182326,1
S1580,chr5,141234287,1
S1581,chr5,141234297,1
S1582,chr5,141326180,1
S1583,chr5,141854005,1
S1584,chr5,142013896,1
S1585,chr5,146187731,1
S1586,chr5,147394064,1
S1587,chr5,147394074,1
S1588,chr5,150070436,1
S1589,chr5,150302497,1
S1590,chr5,150302554,1
S1591,chr5,150302564,1
S1592,chr5,150589955,1
S1593,chr5,156907916,1
S1594,chr5,157651724,1
S1595,chr5,170233586,1
S1596,chr5,172642010,1
S1597,chr5,173010699,1
S1598,chr5,174923169,1
S1599,chr5,175878985,1
S1600,chr5,175878995,1
S1601,chr5,176596890,1
S1602,chr5,176596900,1
S1603,chr5,176596913,1
S1604,chr5,176596935,1
S1605,chr5,176596945,1
S1606,chr5,176596954,1
S1607,chr5,176596964,1
S1608,chr5,176630591,1
S1609,chr5,179344124,1
S1610,chr5,179344134,1
S1611,chr5,179679261,1
S1612,chr5,180137065,1
S1613,chr5,180591029,1
S1614,chr5,180591039,1
S1615,chr5,180591072,1
S1616,chr5,180611349,1
S1617,chr5,180732502,1
S1618,chr5,180732512,1
S1619,chr6,224451,1
S1620,chr6,1555230,1
S1621,chr6,3229728,1
S1622,chr6,3849351,1
S1623,chr6,3849361,1
S1624,chr6,4188942,1
S1625,chr6,4188952,1
S1626,chr6,7246499,1
S1627,chr6,7246509,1
S1628,chr6,7246856,1
S1629,chr6,10381326,1
S1630,chr6,10381403,1
S1631,chr6,14880192,1
S1632,chr6,16352981,1
S1633,chr6,16352996,1
S1634,chr6,16353006,1
S1635,chr6,19612853,1
S1636,chr6,24910453,1
S1637,chr6,25027354,1
S1638,chr6,25732631,1
S1639,chr6,26521816,1
S1640,chr6,29436917,1
S1641,chr6,29792605,1
S1642,chr6,30071587,1
S1643,chr6,30071597,1
S1644,chr6,32085971,1
S1645,chr6,32086022,1
S1646,chr6,32148924,1
S1647,chr6,32148934,1
S1648,chr6,33690935,1
S1649,chr6,33690945,1
S1650,chr6,34855664,1
S1651,chr6,34855674,1
S1652,chr6,35073220,1
S1653,chr6,35318365,1
S1654,chr6,35318440,1
S1655,chr6,36977569,1
S1656,chr6,37535847,1
S1657,chr6,37535857,1
S1658,chr6,37650144,1
S1659,chr6,39792179,1
S1660,chr6,41101073,1
S1661,chr6,41101083,1
S1662,chr6,41371624,1
S1663,chr6,41371634,1
S1664,chr6,42104582,1
S1665,chr6,42104630,1
S1666,chr6,43308326,1
S1667,chr6,44236118,1
S1668,chr6,49548820,1
S1669,chr6,50840934,1
S1670,chr6,50840937,1
S1671,chr6,51399010,1
S1672,chr6,56022098,1
S1673,chr6,71420221,1
S1674,chr6,71420305,1
S1675,chr6,71420316,1
S1676,chr6,72622345,1
S1677,chr6,72622389,1
S1678,chr6,72622399,1
S1679,chr6,77173645,1
S1680,chr6,77650159,1
S1681,chr6,77650507,1
S1682,chr6,77650538,1
S1683,chr6,77650548,1
S1684,chr6,82348408,1
S1685,chr6,84774871,1
S1686,chr6,88166100,1
S1687,chr6,89951654,1
S1688,chr6,99588730,1
S1689,chr6,99588740,1
S1690,chr6,99613543,1
S1691,chr6,102798890,1
S1692,chr6,102798900,1
S1693,chr6,104941578,1
S1694,chr6,104941588,1
S1695,chr6,105878586,1
S1696,chr6,110358027,1
S1697,chr6,110358071,1
S1698,chr6,112880018,1
S1699,chr6,113860123,1
S1700,chr6,113860177,1
S1701,chr6,119078101,1
S1702,chr6,119078111,1
S1703,chr6,119158196,1
S1704,chr6,121319203,1
S1705,chr6,128883104,1
S1706,chr6,136038403,1
S1707,chr6,137193062,1
S1708,chr6,146543469,1
S1709,chr6,146543496,1
S1710,chr6,146543506,1
S1711,chr6,146543509,1
S1712,chr6,149089333,1
S1713,chr6,149089343,1
S1714,chr6,152165192,1
S1715,chr6,157461776,1
S1716,chr6,158506841,1
S1717,chr6,162417346,1
S1718,chr6,162778761,1
S1719,chr6,166411416,1
S1720,chr6,166413043,1
S1721,chr6,166764301,1
S1722,chr6,167120255,1
S1723,chr6,167815699,1
S1724,chr6,167815709,1
S1725,chr6,168019811,1
S1726,chr6,168019821,1
S1727,chr6,168179233,1
S1728,chr6,168194540,1
S1729,chr6,169490043,1
S1730,chr6,170222157,1
S1731,chr7,845327,1
S1732,chr7,914337,1
S1733,chr7,914347,1
S1734,chr7,996979,1
S1735,chr7,2123618,1
S1736,chr7,2217895,1
S1737,chr7,2475217,1
S1738,chr7,4766276,1
S1739,chr7,4766286,1
S1740,chr7,6164626,1
S1741,chr7,6526632,1
S1742,chr7,20785054,1
S1743,chr7,25148906,1
S1744,chr7,27142137,1
S1745,chr7,27143884,1
S1746,chr7,27143894,1
S1747,chr7,27143952,1
S1748,chr7,27213257,1
S1749,chr7,30886188,1
S1750,chr7,36155025,1
S1751,chr7,40012992,1
S1752,chr7,41883335,1
S1753,chr7,42237748,1
S1754,chr7,42993213,1
S1755,chr7,44221489,1
S1756,chr7,45392221,1
S1757,chr7,45392231,1
S1758,chr7,45881485,1
S1759,chr7,47392656,1
S1760,chr7,47392666,1
S1761,chr7,48108308,1
S1762,chr7,49777213,1
S1763,chr7,50159326,1
S1764,chr7,50159336,1
S1765,chr7,50782449,1
S1766,chr7,50782459,1
S1767,chr7,66413835,1
S1768,chr7,79619391,1
S1769,chr7,81527843,1
S1770,chr7,97016729,1
S1771,chr7,98297825,1
S1772,chr7,100112072,1
S1773,chr7,100573930,1
S1774,chr7,101089096,1
S1775,chr7,101172515,1
S1776,chr7,101816035,1
S1777,chr7,102301136,1
S1778,chr7,102301146,1
S1779,chr7,127347851,1
S1780,chr7,127347854,1
S1781,chr7,128352370,1
S1782,chr7,129502999,1
S1783,chr7,132113977,1
S1784,chr7,139710267,1
S1785,chr7,140689957,1
S1786,chr7,149764981,1
S1787,chr7,149764991,1
S1788,chr7,149861543,1
S1789,chr7,150372308,1
S1790,chr7,151122496,1
S1791,chr7,151125505,1
S1792,chr7,151138646,1
S1793,chr7,151204627,1
S1794,chr7,151272582,1
S1795,chr7,155363976,1
S1796,chr7,155509962,1
S1797,chr7,155509972,1
S1798,chr7,157411690,1
S1799,chr7,157468039,1
S1800,chr7,157468049,1
S1801,chr7,157739833,1
S1802,chr8,1883392,1
S1803,chr8,1930829,1
S1804,chr8,4234720,1
S1805,chr8,4787207,1
S1806,chr8,4787217,1
S1807,chr8,6289750,1
S1808,chr8,6550217,1
S1809,chr8,8318817,1
S1810,chr8,11016614,1
S1811,chr8,11016624,1
S1812,chr8,11347056,1
S1813,chr8,11849290,1
S1814,chr8,17013093,1
S1815,chr8,17027122,1
S1816,chr8,22646283,1
S1817,chr8,23104426,1
S1818,chr8,27982471,1
S1819,chr8,31640289,1
S1820,chr8,35152391,1
S1821,chr8,37522244,1
S1822,chr8,37841400,1
S1823,chr8,38152087,1
S1824,chr8,38152097,1
S1825,chr8,38152107,1
S1826,chr8,41822791,1
S1827,chr8,43276305,1
S1828,chr8,46242759,1
S1829,chr8,46242769,1
S1830,chr8,46245354,1
S1831,chr8,46245364,1
S1832,chr8,46250482,1
S1833,chr8,46260256,1
S1834,chr8,46260266,1
S1835,chr8,46260283,1
S1836,chr8,46408364,1
S1837,chr8,46408374,1
S1838,chr8,54765024,1
S1839,chr8,64577575,1
S1840,chr8,71843958,1
S1841,chr8,72005292,1
S1842,chr8,72005302,1
S1843,chr8,82805419,1
S1844,chr8,85022173,1
S1845,chr8,87109234,1
S1846,chr8,91855001,1
S1847,chr8,92103337,1
S1848,chr8,95693511,1
S1849,chr8,96144943,1
S1850,chr8,96144976,1
S1851,chr8,96144986,1
S1852,chr8,96145300,1
S1853,chr8,96145310,1
S1854,chr8,96161057,1
S1855,chr8,96161067,1
S1856,chr8,98974635,1
S1857,chr8,98974645,1
S1858,chr8,101224055,1
S1859,chr8,109974566,1
S1860,chr8,116938452,1
S1861,chr8,123568631,1
S1862,chr8,126245009,1
S1863,chr8,126556499,1
S1864,chr8,126556509,1
S1865,chr8,126556513,1
S1866,chr8,126556523,1
S1867,chr8,126556777,1
S1868,chr8,126820977,1
S1869,chr8,130437745,1
S1870,chr8,130437755,1
S1871,chr8,134720647,1
S1872,chr8,139704252,1
S1873,chr8,139836447,1
S1874,chr8,140464356,1
S1875,chr8,140551327,1
S1876,chr8,140551337,1
S1877,chr8,141241020,1
S1878,chr8,141241030,1
S1879,chr8,141285226,1
S1880,chr8,141330556,1
S1881,chr8,142146767,1
S1882,chr8,142346841,1
S1883,chr8,142395568,1
S1884,chr8,142395578,1
S1885,chr8,142480562,1
S1886,chr8,142480572,1
S1887,chr8,142511184,1
S1888,chr8,143276806,1
S1889,chr8,143361291,1
S1890,chr8,143361301,1
S1891,chr8,143372818,1
S1892,chr8,143471298,1
S1893,chr8,143565306,1
S1894,chr8,143565316,1
S1895,chr8,143605725,1
S1896,chr8,143891310,1
S1897,chr8,143925148,1
S1898,chr8,144049275,1
S1899,chr8,144049282,1
S1900,chr8,144049292,1
S1901,chr8,144063399,1
S1902,chr8,144108373,1
S1903,chr8,144398932,1
S1904,chr8,144416357,1
S1905,chr9,1042629,1
S1906,chr9,10613035,1
S1907,chr9,14068879,1
S1908,chr9,14068915,1
S1909,chr9,22447487,1
S1910,chr9,23254532,1
S1911,chr9,25003873,1
S1912,chr9,32783420,1
S1913,chr9,34400461,1
S1914,chr9,34400471,1
S1915,chr9,35281338,1
S1916,chr9,35616984,1
S1917,chr9,35616994,1
S1918,chr9,38017487,1
S1919,chr9,38017512,1
S1920,chr9,38045469,1
S1921,chr9,38045479,1
S1922,chr9,63859712,1
S1923,chr9,71447006,1
S1924,chr9,77014770,1
S1925,chr9,78239695,1
S1926,chr9,83062883,1
S1927,chr9,86945867,1
S1928,chr9,88706654,1
S1929,chr9,89234785,1
S1930,chr9,89234795,1
S1931,chr9,89534716,1
S1932,chr9,91421592,1
S1933,chr9,91421604,1
S1934,chr9,91421648,1
S1935,chr9,91421658,1
S1936,chr9,92729564,1
S1937,chr9,93036239,1
S1938,chr9,93965982,1
S1939,chr9,95138751,1
S1940,chr9,96686768,1
S1941,chr9,97501568,1
S1942,chr9,97501578,1
S1943,chr9,97854001,1
S1944,chr9,109779922,1
S1945,chr9,109779971,1
S1946,chr9,112000956,1
S1947,chr9,120383155,1
S1948,chr9,120383165,1
S1949,chr9,122127037,1
S1950,chr9,122134900,1
S1951,chr9,124312449,1
S1952,chr9,126482957,1
S1953,chr9,126482967,1
S1954,chr9,127460722,1
S1955,chr9,127490017,1
S1956,chr9,128205720,1
S1957,chr9,128205730,1
S1958,chr9,129411790,1
S1959,chr9,129719324,1
S1960,chr9,129867860,1
S1961,chr9,129867893,1
S1962,chr9,130692599,1
S1963,chr9,130692609,1
S1964,chr9,131839328,1
S1965,chr9,131839338,1
S1966,chr9,131978827,1
S1967,chr9,131978837,1
S1968,chr9,133603361,1
S1969,chr9,133936634,1
S1970,chr9,133936644,1
S1971,chr9,134264519,1
S1972,chr9,134818347,1
S1973,chr9,136153612,1
S1974,chr9,137175600,1
S1975,chr9,137175610,1
S1976,chr9,137245178,1
S1977,chr9,137281019,1
S1978,chr9,137281029,1
S1979,chr9,137878726,1
S1980,chr9,137878736,1
S1981,chr9,137878811,1
S1982,chrX,7085051,1
S1983,chrX,11215315,1
S1984,chrX,11215380,1
S1985,chrX,13473170,1
S1986,chrX,13473180,1
S1987,chrX,24093954,1
S1988,chrX,24209048,1
S1989,chrX,25023131,1
S1990,chrX,25023141,1
S1991,chrX,39610140,1
S1992,chrX,47619702,1
S1993,chrX,47619712,1
S1994,chrX,49695427,1
S1995,chrX,49695437,1
S1996,chrX,78596061,1
S1997,chrX,120137636,1
