>Ama87I_BsiSI
S281,134869138,5006
S300,115544864,10830
S316,58460975,3363
S346,176365824,338
S019,3848771,384
S030,62286292,5674
S046,30882428,2306
S063,56842857,727
S085,25652245,158
S141,169789735,286
S143,109382477,341
S177,29349305,7565
S192,143060353,337
S195,128520655,3134
S199,136792490,7479
S203,31112038,1793
S229,31728853,7445
S289,18122215,389
S297,3228022,551
S339,152636939,441
S341,38701370,1682
S343,157822529,324
S008,54759227,3881
S013,31687159,2994
S020,101019269,884
S052_S230,94656483,7257
S057,101165504,1241
S065,130733099,398
S067,150329909,764
S116,137846422,57
S172,24572689,475
S173,130440383,382
S176,121396001,2552
S196,100436486,724
S221,43729415,90
S261,73434149,335
S279,95575629,20825
S288,2311338,3051
S292,139340305,188
S349,88759689,234
S036,41308015,884
S070,23404337,742
S074,119060519,8308
S106,143035447,4017
S109,66432353,163
S180,42538168,3182
S181,119639077,13703
S184,12951244,492
S187,30383909,421
S205,47737917,98
S235,123274589,428
S270,25458528,835
S282,85433792,4438
S302,27490164,2023
S313,96493555,220
S320,22156142,433
S331,22130271,227
S009,129077105,3584
S024,71911116,1357
S033,136945744,532
S040,83956794,903
S058,37465605,2722
S095,69034331,1534
S096,131737412,720
S122,130664036,993
S128,34661991,3243
S145,125707483,594
S207,134327023,1315
S252,5450626,1386
S308,2836959,2213
S003,35604694,930
S006,133526781,635
S018,70782579,5579
S022,30983742,7436
S060,84172206,3365
S061,71959896,4681
S119,51074302,1884
S160,69629896,96
S219,44959903,525
S231,73641477,6777
S244,125823919,1059
S011,126355898,1366
S017,57335865,1605
S086,34100087,5564
S105,68009246,1924
S118,65556862,1241
S138,125733268,17430
S161,12008526,751
S166,65919627,1533
S189,102347434,3140
S210,75428985,767
S215,89485753,12866
S249,73950204,865
S257,44064067,1986
S268,119316345,2943
S271,47352292,2970
S287,43880793,401
S304,6655997,1079
S309,64336966,3051
S314,114055448,3507
S319,32580269,3453
S340,134225492,2563
S005,14882786,3676
S007,79691277,1941
S023,6772579,1358
S035,57611641,1340
S084,103841148,1876
S102,93677426,437
S123,79690234,733
S131,47725775,1671
S135,114408480,520
S163,14886462,2419
S211,6567916,345
S234,75209497,578
S251,30695666,3426
S323,56636013,2711
S333,106955075,436
S066,99087128,542
S126,108267787,2203
S305,33818064,10799
S010,21097757,3125
S051,91253466,6291
S089,52311520,2490
S121,74921286,1077
S167,90332201,1870
S197,57493907,9750
S202,93327761,4932
S301,87993481,4298
S001,74202766,528
S027,40893594,1174
S047,44288707,107
S050,70854328,2603
S081,44663769,1064
S094,65517688,1570
S114,96330802,584
S168,74885024,4831
S169,29817947,3889
S220,91852336,365
S243,45248099,4371
S262,78131213,85
S264,80776564,2498
S275,72319711,95
S283,22980294,166
S311,90881753,2378
S347,83285110,917
S352,41513668,124
S032,2340768,815
S083,2428731,842
S088,57186112,238
S090,1615091,953
S103,84191230,460
S113,2026470,508
S142,87601556,442
S186,3443968,1702
S198,22001223,85
S213,726425,97
S223,68734899,2516
S250,84145531,6328
S256,66825637,5260
S267,84700408,419
S293,81238083,2338
S324,58129475,2506
S328,23674244,4527
S344,22000347,786
S002,40884551,1596
S004,68302449,5044
S016,38705814,207
S039,41370072,2691
S049,16569302,979
S053,6995577,435
S059,75513752,1335
S072,17206254,162
S076,1684574,3529
S082,29042335,2554
S087,34579719,711
S110,34268980,3011
S125,42680489,2376
S127,74859820,41
S148,75905140,130
S188,6556700,857
S208,75979590,6549
S224,54899653,1212
S246,4739350,96
S253,82273737,680
S274,48576523,2497
S326,44389290,2492
S327,48614978,3015
S332,13017915,276
S124,79952217,198
S139,77249746,340
S158,21735391,5688
S190,23690302,8556
S222,45723849,535
S021,57681863,338
S028,6738468,1517
S037_S329,4769640,566
S038,15010332,574
S068,9362638,1508
S069,51065698,592
S077,41875173,3948
S093,19215135,3900
S097,48446053,152
S100,15476813,3250
S101,54100790,1775
S144,13150387,881
S154,43820401,1759
S155,38256276,1971
S157,3573672,780
S171,18233041,889
S174,49422737,1879
S178,5782880,1845
S194,12881063,3918
S200,48836049,1302
S273,19515505,642
S278,38335880,1389
S280,55946950,3065
S285,58353454,124
S337,55117909,606
S342,16325290,111
S345,49155419,755
S350,7379162,3749
S026,63956259,111
S092,50113260,3366
S185,58839472,2030
S225,25585272,2529
S284,607559,2081
S298,47352092,5337
S303,152371,5173
S310,38805523,1492
S312,16720540,9322
S012,37208183,1124
S045,17513229,563
S165,37007065,981
S170,36385049,430
S217,38661475,1074
S353,32413050,433
S014,28771705,917
S071,21014479,334
S107,27801479,700
S149,41925202,1420
S151,17120251,262
S162,46054179,276
S218,50529813,122
S233,23751387,1035
S241,39244766,467
S254,37675599,282
S258,21735999,401
S295,39150385,2009
S317,20020864,700
S335,46053443,736
S336,43106857,4016
>Ama87I_BstDSI
S015,169629965,331
S031,179291939,1726
S073,110211530,190
S091,56644556,593
S098,150980703,1691
S099,39019162,8032
S115,68497169,106
S120_S291,68047051,1122
S130,236393451,950
S132,214600954,2357
S133,111227252,492
S134,54547745,705
S146,243842043,2728
S164,19419235,854
S191,32219179,3101
S193,201955351,103
S204,156592119,303
S228,150293737,1053
S236,47413685,2772
S239,42766814,234
S240,36100249,67
S245,31618093,1671
S247,95117997,869
S255,1232563,274
S269,23531383,164
S276,200873246,79
S299,46666008,1994
S307,206507824,707
S330,224114471,240
S334,35573480,121
S348,223393362,25
S025,86337885,58
S029,74529102,213
S042,86437271,3890
S055,199955423,45
S075,169479630,50
S108,25168696,2139
S112,134249299,3213
S137,216859315,755
S140,226835302,548
S147,200510176,1130
S150,48755528,3501
S159,199954388,135
S179,227870435,1101
S183,27050670,962
S216,120792261,184
S242,60756171,522
S263,233030168,1462
S272,113059304,3254
S290,101000376,2026
S322,11670138,243
S034,131027078,29
S043,51669803,731
S048,127673407,170
S054,51981808,1088
S056,31981265,28
S064_S232,51974446,220
S080,45026296,1026
S111,45841989,3707
S152,39193510,1395
S153,138434896,131
S156,33797272,1261
S175,195443822,1798
S182,152267163,652
S201,47579528,1077
S214,100258862,1899
S237,47513953,254
S238,53046622,222
S260,47513452,423
S265,115620952,2810
S286,184361089,353
S296,33096992,162
S306,156672247,1837
S318,38263090,2331
S321,122515119,463
S325,9362885,419
S338,47475763,621
S041,94207972,837
S044,52049529,2025
S078,55508684,1866
S079,90837738,2612
S129,6269903,336
S206,46994182,2385
S212,81200653,10494
S226,118032442,897
S227,3463269,275
S259,94452117,141
S266,82799055,272
S294,87006344,286
S315,157220601,1020
S351,82890842,446
S062,127516640,993
S104,32710634,1352
S117,17214016,2511
S136,151348161,506
S209,171420032,611
S248,139390613,1050
S277,55994916,80
S281,134873679,465
S300,115545032,136
S316,58460975,3363
S346,176365824,91
S019,3848793,362
S030,62286553,5413
S046,30883751,749
S063,56836774,6615
S085,25652245,158
S141,169789966,55
S143,109382477,341
S177,29349305,7565
S192,143060323,223
S195,128520688,287
S199,136793078,757
S203,31112334,1497
S229,31730151,769
S289,18122407,126
S297,3227822,684
S339,152637283,97
S341,38702054,810
S343,157822795,58
S008,54759427,1495
S013,31687159,997
S020,101019269,884
S052_S230,94657480,629
S057,101165504,593
S065,130733433,64
S067,150329909,764
S116,137846422,120
S172,24572736,231
S173,130440383,382
S176,121396428,2125
S196,100436318,2457
S221,43729415,90
S261,73434149,325
S279,95594974,1254
S288,2313449,394
S292,139340226,1254
S349,88759689,187
S036,41308015,374
S070,23404371,708
S074,119062571,6256
S106,143036351,2386
S109,66432353,136
S180,42540215,1135
S181,119639077,1763
S184,12951295,247
S187,30384081,118
S205,47737917,98
S235,123274756,154
S270,25459038,266
S282,85433792,4847
S302,27491047,3346
S313,96493614,120
S320,22156142,370
S331,22130271,227
S009,129080007,682
S024,71910984,1489
S033,136946095,162
S040,83956769,928
S058,37465605,785
S095,69035071,722
S096,131737412,444
S122,130664160,627
S128,34661991,1692
S145,125707483,133
S207,134327209,74
S252,5450626,1482
S308,2836959,2213
S003,35604863,761
S006,133526781,585
S018,70785264,1190
S022,30983742,7413
S060,84171846,3725
S061,71960536,2934
S119,51074489,1697
S160,69629896,96
S219,44960024,1934
S231,73641418,1332
S244,125824063,915
S011,126355898,274
S017,57335677,1588
S086,34103657,1994
S105,68010403,200
S118,65556862,1083
S138,125742751,7947
S161,12009091,186
S166,65920243,917
S189,102347434,3479
S210,75428985,767
S215,89491605,7014
S249,73949932,1137
S257,44064998,1055
S268,119317429,1859
S271,47352370,1391
S287,43880793,401
S304,6655884,1192
S309,64338781,426
S314,114054307,4158
S319,32583142,549
S340,134225492,805
S005_S163,14882199,6682
S007,79691277,1941
S023,6772579,532
S035,57611886,92
S084,103841148,1876
S102,93676758,1105
S123,79690484,483
S131,47726614,291
S135,114408480,550
S211,6567916,543
S234,75209505,570
S251,30695937,885
S323,56636159,1893
S333,106955075,436
S066,99087128,542
S126,108268272,1718
S305,33818561,453
S010,21098603,257
S051,91253466,625
S089,52311520,2497
S121,74921286,1077
S167,90331783,2288
S197,57493907,9750
S202,93331677,455
S301,87993481,4298
S001,74202766,528
S027,40893594,522
S047,44288202,827
S050,70854418,808
S081,44663747,3316
S094,65517433,1825
S114,96330802,56
S168,74887021,2834
S169,29818596,3227
S220,91852336,365
S243,45251322,1148
S262,78131213,31
S264,80772226,6643
S275,72319711,95
S283,22980352,51
S311,90882608,1523
S347,83285466,86
S352,41513668,124
S032,2340768,544
S083,2428731,175
S088,57186093,257
S090,1615091,1175
S103,84191230,243
S113,2026483,265
S142,87601791,369
S186,3443968,1702
S198,22001223,85
S213,726425,336
S223,68736302,1113
S250,84145531,489
S256,66825406,5127
S267,84700408,12
S293,81238083,975
S324,58129475,710
S328,23678443,86
S344,22001069,64
S002,40885097,1050
S004,68306316,1177
S016,38705775,246
S039,41370072,2638
S049,16569378,442
S053,6995861,178
S059,75514543,544
S072,17206254,162
S076,1683582,1041
S082,29042335,2541
S087,34579719,473
S110,34268980,2269
S125,42680489,1941
S127,74859820,41
S148,75905140,332
S188,6556797,760
S208,75979590,961
S224,54900098,659
S246,4739350,347
S253,82274044,373
S274,48578213,807
S326,44389290,2492
S327,48614978,3015
S332,13017915,197
S124,79952217,119
S139,77249679,407
S158,21738730,1864
S190,23690580,1815
S222,45723849,3597
S021,57681863,256
S028,6738468,980
S037_S329,4769132,522
S038,15010332,574
S068,9362660,622
S069,51065698,735
S077,41875173,3948
S093,19216403,1475
S097,48446053,182
S100,15478270,1793
S101,54102083,376
S144,13150683,585
S154,43820703,1457
S155,38256644,987
S157,3573672,161
S171,18233267,351
S174,49422966,277
S178,5783871,901
S194,12881255,272
S200,48836524,161
S273,19515657,490
S278,38336601,668
S280,55946921,4638
S285,58352982,540
S337,55117965,550
S342,16325290,111
S345,49155235,939
S350,7379162,3125
S026,63956310,60
S092,50115963,663
S185,58839839,282
S225,25585566,233
S284,607559,2247
S298,47352092,4778
S303,154001,3543
S310,38805781,525
S312,16720540,9642
S012,37208183,327
S045,17513433,359
S165,37007180,320
S170,36383772,1696
S217,38661688,861
S353,32413050,400
S014,28772349,344
S071,21014479,642
S107,27801234,593
S149,41925202,1039
S151,17120251,262
S162,46054179,54
S218,50529688,278
S233,23751421,875
S241,39244589,644
S254,37675643,34
S258,21735999,401
S295,39152007,355
S317,20021191,373
S335,46053443,330
S336,43109298,1350
